"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 16 11:44:40 GMT 2020","Mon Nov 16 11:44:45 GMT 2020","4510","","","","","","Invalid login - data table",""
"passed","Mon Nov 16 11:44:43 GMT 2020","Mon Nov 16 11:44:45 GMT 2020","2316","","","","","","Validate left menu -- @1.2 ",""
"passed","Mon Nov 16 11:44:40 GMT 2020","Mon Nov 16 11:44:42 GMT 2020","1719","","","","","","Validate search",""
"passed","Mon Nov 16 11:44:46 GMT 2020","Mon Nov 16 11:44:47 GMT 2020","431","","","","","","Validate left menu -- @1.4 ",""
"passed","Mon Nov 16 11:44:45 GMT 2020","Mon Nov 16 11:44:46 GMT 2020","1119","","","","","","Validate left menu -- @1.3 ",""
"passed","Mon Nov 16 11:44:47 GMT 2020","Mon Nov 16 11:44:48 GMT 2020","1083","","","","","","Validate left menu -- @1.5 ",""
"passed","Mon Nov 16 11:44:42 GMT 2020","Mon Nov 16 11:44:43 GMT 2020","749","","","","","","Validate left menu -- @1.1 ",""
