"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 16 14:01:31 GMT 2020","Mon Nov 16 14:01:31 GMT 2020","704","","","","","","Validate left menu -- @1.1 ",""
"passed","Mon Nov 16 14:01:35 GMT 2020","Mon Nov 16 14:01:36 GMT 2020","1144","","","","","","Validate left menu -- @1.5 ",""
"passed","Mon Nov 16 14:01:34 GMT 2020","Mon Nov 16 14:01:35 GMT 2020","531","","","","","","Validate left menu -- @1.4 ",""
"passed","Mon Nov 16 14:01:28 GMT 2020","Mon Nov 16 14:01:33 GMT 2020","4552","","","","","","Invalid login - data table",""
"passed","Mon Nov 16 14:01:33 GMT 2020","Mon Nov 16 14:01:34 GMT 2020","1056","","","","","","Validate left menu -- @1.3 ",""
"passed","Mon Nov 16 14:01:31 GMT 2020","Mon Nov 16 14:01:33 GMT 2020","1831","","","","","","Validate left menu -- @1.2 ",""
"passed","Mon Nov 16 14:01:28 GMT 2020","Mon Nov 16 14:01:31 GMT 2020","2202","","","","","","Validate search",""
