"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 16 11:42:38 GMT 2020","Mon Nov 16 11:42:40 GMT 2020","2199","","","","","","Validate search",""
"passed","Mon Nov 16 11:42:38 GMT 2020","Mon Nov 16 11:42:42 GMT 2020","4707","","","","","","Invalid login - data table",""
"passed","Mon Nov 16 11:42:44 GMT 2020","Mon Nov 16 11:42:45 GMT 2020","462","","","","","","Validate left menu -- @1.5 ",""
"passed","Mon Nov 16 11:42:40 GMT 2020","Mon Nov 16 11:42:41 GMT 2020","1329","","","","","","Validate left menu -- @1.1 ",""
"passed","Mon Nov 16 11:42:44 GMT 2020","Mon Nov 16 11:42:44 GMT 2020","445","","","","","","Validate left menu -- @1.4 ",""
"passed","Mon Nov 16 11:42:43 GMT 2020","Mon Nov 16 11:42:44 GMT 2020","1129","","","","","","Validate left menu -- @1.3 ",""
"passed","Mon Nov 16 11:42:41 GMT 2020","Mon Nov 16 11:42:43 GMT 2020","1807","","","","","","Validate left menu -- @1.2 ",""
